[20:06:38] [main/INFO] [FML/]: Forge Mod Loader version 7.2.211.1121 for Minecraft 1.7.2 loading
[20:06:38] [main/INFO] [FML/]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.7.0_75, running on Windows 7:amd64:6.1, installed at C:\Program Files\Java\jdk1.7.0_75\jre
[20:06:38] [main/DEBUG] [FML/]: Java classpath at launch is C:\Program Files\Java\jdk1.7.0_75\jre\lib\charsets.jar;C:\Program Files\Java\jdk1.7.0_75\jre\lib\deploy.jar;C:\Program Files\Java\jdk1.7.0_75\jre\lib\javaws.jar;C:\Program Files\Java\jdk1.7.0_75\jre\lib\jce.jar;C:\Program Files\Java\jdk1.7.0_75\jre\lib\jfr.jar;C:\Program Files\Java\jdk1.7.0_75\jre\lib\jfxrt.jar;C:\Program Files\Java\jdk1.7.0_75\jre\lib\jsse.jar;C:\Program Files\Java\jdk1.7.0_75\jre\lib\management-agent.jar;C:\Program Files\Java\jdk1.7.0_75\jre\lib\plugin.jar;C:\Program Files\Java\jdk1.7.0_75\jre\lib\resources.jar;C:\Program Files\Java\jdk1.7.0_75\jre\lib\rt.jar;C:\Program Files\Java\jdk1.7.0_75\jre\lib\ext\access-bridge-64.jar;C:\Program Files\Java\jdk1.7.0_75\jre\lib\ext\dnsns.jar;C:\Program Files\Java\jdk1.7.0_75\jre\lib\ext\jaccess.jar;C:\Program Files\Java\jdk1.7.0_75\jre\lib\ext\localedata.jar;C:\Program Files\Java\jdk1.7.0_75\jre\lib\ext\sunec.jar;C:\Program Files\Java\jdk1.7.0_75\jre\lib\ext\sunjce_provider.jar;C:\Program Files\Java\jdk1.7.0_75\jre\lib\ext\sunmscapi.jar;C:\Program Files\Java\jdk1.7.0_75\jre\lib\ext\zipfs.jar;F:\beta\JAVA training ground\MC\MK1 estelle\estelle\out\production\estelle;C:\Users\Administrator\.gradle\caches\minecraft\net\minecraftforge\forge\1.7.2-10.12.2.1121\forgeSrc-1.7.2-10.12.2.1121.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\net.minecraft\launchwrapper\1.9\116f2aad5b0c68353ebed66cd463517db6522f7e\launchwrapper-1.9.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\org.ow2.asm\asm-debug-all\4.1\dd6ba5c392d4102458494e29f54f70ac534ec2a2\asm-debug-all-4.1.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\org.scala-lang\scala-library\2.10.2\6ba65d12cd09d441083262d6f73d2257fec7c663\scala-library-2.10.2.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\org.scala-lang\scala-compiler\2.10.2\64c8b1380cc53d6850823d6e4e7ae984aa44ef9c\scala-compiler-2.10.2.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\net.sf.jopt-simple\jopt-simple\4.5\6065cc95c661255349c1d0756657be17c29a4fd3\jopt-simple-4.5.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\java3d\vecmath\1.3.1\a0ae4f51da409fa0c20fa0ca59e6bbc9413ae71d\vecmath-1.3.1.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\net.sf.trove4j\trove4j\3.0.3\42ccaf4761f0dfdfa805c9e340d99a755907e2dd\trove4j-3.0.3.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\com.ibm.icu\icu4j-core-mojang\51.2\63d216a9311cca6be337c1e458e587f99d382b84\icu4j-core-mojang-51.2.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\lzma\lzma\0.0.1\521616dc7487b42bef0e803bd2fa3faf668101d7\lzma-0.0.1.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\com.paulscode\codecjorbis\20101023\c73b5636faf089d9f00e8732a829577de25237ee\codecjorbis-20101023.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\com.paulscode\codecwav\20101023\12f031cfe88fef5c1dd36c563c0a3a69bd7261da\codecwav-20101023.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\com.paulscode\libraryjavasound\20101123\5c5e304366f75f9eaa2e8cca546a1fb6109348b3\libraryjavasound-20101123.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\com.paulscode\librarylwjglopenal\20100824\73e80d0794c39665aec3f62eee88ca91676674ef\librarylwjglopenal-20100824.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\com.paulscode\soundsystem\20120107\419c05fe9be71f792b2d76cfc9b67f1ed0fec7f6\soundsystem-20120107.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\io.netty\netty-all\4.0.10.Final\9e50bd52ffe257a0e2cd8d971688d6ce7d174325\netty-all-4.0.10.Final.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\com.google.guava\guava\15.0\ed727a8d9f247e2050281cb083f1c77b09dcb5cd\guava-15.0.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\org.apache.commons\commons-lang3\3.1\905075e6c80f206bbe6cf1e809d2caa69f420c76\commons-lang3-3.1.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\commons-io\commons-io\2.4\b1b6ea3b7e4aa4f492509a4952029cd8e48019ad\commons-io-2.4.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\net.java.jinput\jinput\2.0.5\39c7796b469a600f72380316f6b1f11db6c2c7c4\jinput-2.0.5.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\net.java.jutils\jutils\1.0.0\e12fe1fda814bd348c1579329c86943d2cd3c6a6\jutils-1.0.0.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\com.google.code.gson\gson\2.2.4\a60a5e993c98c864010053cb901b7eab25306568\gson-2.2.4.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\com.mojang\authlib\1.3\4fb033c2d6eccced08752d8f33e8c3a0a45deb2d\authlib-1.3.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\org.apache.logging.log4j\log4j-api\2.0-beta9\1dd66e68cccd907880229f9e2de1314bd13ff785\log4j-api-2.0-beta9.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\org.apache.logging.log4j\log4j-core\2.0-beta9\678861ba1b2e1fccb594bb0ca03114bb05da9695\log4j-core-2.0-beta9.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\org.lwjgl.lwjgl\lwjgl\2.9.0\5654d06e61a1bba7ae1e7f5233e1106be64c91cd\lwjgl-2.9.0.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\org.lwjgl.lwjgl\lwjgl_util\2.9.0\a778846b64008fc7f48ead2377f034e547991699\lwjgl_util-2.9.0.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\org.lwjgl.lwjgl\lwjgl-platform\2.9.0\2ba5dcb11048147f1a74eff2deb192c001321f77\lwjgl-platform-2.9.0-natives-linux.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\org.lwjgl.lwjgl\lwjgl-platform\2.9.0\6621b382cb14cc409b041d8d72829156a87c31aa\lwjgl-platform-2.9.0-natives-osx.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\org.lwjgl.lwjgl\lwjgl-platform\2.9.0\3f11873dc8e84c854ec7c5a8fd2e869f8aaef764\lwjgl-platform-2.9.0-natives-windows.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\net.java.jinput\jinput-platform\2.0.5\7ff832a6eb9ab6a767f1ade2b548092d0fa64795\jinput-platform-2.0.5-natives-linux.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\net.java.jinput\jinput-platform\2.0.5\53f9c919f34d2ca9de8c51fc4e1e8282029a9232\jinput-platform-2.0.5-natives-osx.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\net.java.jinput\jinput-platform\2.0.5\385ee093e01f587f30ee1c8a2ee7d408fd732e16\jinput-platform-2.0.5-natives-windows.jar;C:\Users\Administrator\.gradle\caches\modules-2\files-2.1\org.scala-lang\scala-reflect\2.10.2\444ff8e89a81697997ed8a98a4642ba283130249\scala-reflect-2.10.2.jar;C:\Users\Administrator\.gradle\caches\minecraft\net\minecraftforge\forge\1.7.2-10.12.2.1121\start;F:\beta\JAVA training ground\IntelliJ IDEA Community Edition 14.1\lib\idea_rt.jar
[20:06:38] [main/DEBUG] [FML/]: Java library path at launch is C:\Program Files\Java\jdk1.7.0_75\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Program Files (x86)\Common Files\NetSarang;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\Windows7Master;C:\Program Files (x86)\ATI Technologies\ATI.ACE\Core-Static;C:\Program Files (x86)\Bitvise SSH Client;C:\Program Files\Java\jdk1.7.0_75\bin;C:\Program Files\Java\jdk1.7.0_75\jre\bin;.;C:/Users/Administrator/.gradle/caches/minecraft/net/minecraft/minecraft_natives/1.7.2
[20:06:38] [main/INFO] [FML/]: Managed to load a deobfuscated Minecraft name- we are in a deobfuscated environment. Skipping runtime deobfuscation
[20:06:38] [main/DEBUG] [FML/]: Instantiating coremod class FMLCorePlugin
[20:06:38] [main/DEBUG] [FML/]: Added access transformer class cpw.mods.fml.common.asm.transformers.AccessTransformer to enqueued access transformers
[20:06:38] [main/DEBUG] [FML/]: Enqueued coremod FMLCorePlugin
[20:06:38] [main/DEBUG] [FML/]: Instantiating coremod class FMLForgePlugin
[20:06:38] [main/DEBUG] [FML/]: Added access transformer class net.minecraftforge.transformers.ForgeAccessTransformer to enqueued access transformers
[20:06:38] [main/DEBUG] [FML/]: Enqueued coremod FMLForgePlugin
[20:06:38] [main/DEBUG] [FML/]: All fundamental core mods are successfully located
[20:06:38] [main/DEBUG] [FML/]: Discovering coremods
[20:06:38] [main/INFO] [LaunchWrapper/]: Calling tweak class net.minecraftforge.gradle.GradleStartCommon$GradleStartTweaker
[20:06:38] [main/INFO] [GradleStart/]: Injecting location in coremod cpw.mods.fml.relauncher.FMLCorePlugin
[20:06:38] [main/INFO] [GradleStart/]: Injecting location in coremod net.minecraftforge.classloading.FMLForgePlugin
[20:06:38] [main/INFO] [LaunchWrapper/]: Loading tweak class name cpw.mods.fml.common.launcher.FMLInjectionAndSortingTweaker
[20:06:38] [main/INFO] [LaunchWrapper/]: Loading tweak class name cpw.mods.fml.common.launcher.FMLDeobfTweaker
[20:06:38] [main/INFO] [LaunchWrapper/]: Calling tweak class cpw.mods.fml.common.launcher.FMLInjectionAndSortingTweaker
[20:06:38] [main/INFO] [LaunchWrapper/]: Calling tweak class cpw.mods.fml.common.launcher.FMLInjectionAndSortingTweaker
[20:06:38] [main/INFO] [LaunchWrapper/]: Calling tweak class cpw.mods.fml.relauncher.CoreModManager$FMLPluginWrapper
[20:06:38] [main/DEBUG] [FML/]: Injecting coremod FMLCorePlugin {cpw.mods.fml.relauncher.FMLCorePlugin} class transformers
[20:06:38] [main/TRACE] [FML/]: Registering transformer cpw.mods.fml.common.asm.transformers.MarkerTransformer
[20:06:38] [main/TRACE] [FML/]: Registering transformer cpw.mods.fml.common.asm.transformers.SideTransformer
[20:06:38] [main/TRACE] [FML/]: Registering transformer cpw.mods.fml.common.asm.transformers.EventSubscriptionTransformer
[20:06:38] [main/DEBUG] [FML/]: Injection complete
[20:06:38] [main/DEBUG] [FML/]: Running coremod plugin for FMLCorePlugin {cpw.mods.fml.relauncher.FMLCorePlugin}
[20:06:38] [main/DEBUG] [FML/]: Running coremod plugin FMLCorePlugin
[20:06:38] [main/ERROR] [FML/]: The binary patch set is missing. Either you are in a development environment, or things are not going to work!
[20:06:38] [main/ERROR] [FML/]: The minecraft jar file:/C:/Users/Administrator/.gradle/caches/minecraft/net/minecraftforge/forge/1.7.2-10.12.2.1121/forgeSrc-1.7.2-10.12.2.1121.jar!/net/minecraft/client/ClientBrandRetriever.class appears to be corrupt! There has been CRITICAL TAMPERING WITH MINECRAFT, it is highly unlikely minecraft will work! STOP NOW, get a clean copy and try again!
[20:06:38] [main/ERROR] [FML/]: FML has been ordered to ignore the invalid or missing minecraft certificate. This is very likely to cause a problem!
[20:06:38] [main/ERROR] [FML/]: Technical information: ClientBrandRetriever was at jar:file:/C:/Users/Administrator/.gradle/caches/minecraft/net/minecraftforge/forge/1.7.2-10.12.2.1121/forgeSrc-1.7.2-10.12.2.1121.jar!/net/minecraft/client/ClientBrandRetriever.class, there were 0 certificates for it
[20:06:38] [main/ERROR] [FML/]: FML appears to be missing any signature data. This is not a good thing
[20:06:38] [main/DEBUG] [FML/]: Coremod plugin class FMLCorePlugin run successfully
[20:06:38] [main/INFO] [LaunchWrapper/]: Calling tweak class cpw.mods.fml.relauncher.CoreModManager$FMLPluginWrapper
[20:06:38] [main/DEBUG] [FML/]: Injecting coremod FMLForgePlugin {net.minecraftforge.classloading.FMLForgePlugin} class transformers
[20:06:38] [main/DEBUG] [FML/]: Injection complete
[20:06:38] [main/DEBUG] [FML/]: Running coremod plugin for FMLForgePlugin {net.minecraftforge.classloading.FMLForgePlugin}
[20:06:38] [main/DEBUG] [FML/]: Running coremod plugin FMLForgePlugin
[20:06:38] [main/DEBUG] [FML/]: Coremod plugin class FMLForgePlugin run successfully
[20:06:38] [main/INFO] [LaunchWrapper/]: Calling tweak class cpw.mods.fml.common.launcher.FMLDeobfTweaker
[20:06:38] [main/DEBUG] [FML/]: Loaded 32 rules from AccessTransformer config file fml_at.cfg
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:written_book 387 net.minecraft.item.ItemEditableBook@3a37f44d (req. id 387)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:emerald 388 net.minecraft.item.Item@2f880917 (req. id 388)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:item_frame 389 net.minecraft.item.ItemHangingEntity@c0cdd62 (req. id 389)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:flower_pot 390 net.minecraft.item.ItemReed@209a531c (req. id 390)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:carrot 391 net.minecraft.item.ItemSeedFood@1280ecfd (req. id 391)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:potato 392 net.minecraft.item.ItemSeedFood@4e46df88 (req. id 392)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:baked_potato 393 net.minecraft.item.ItemFood@efd81de (req. id 393)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:poisonous_potato 394 net.minecraft.item.ItemFood@25591d82 (req. id 394)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:map 395 net.minecraft.item.ItemEmptyMap@12dace3b (req. id 395)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:golden_carrot 396 net.minecraft.item.ItemFood@5b198d28 (req. id 396)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:skull 397 net.minecraft.item.ItemSkull@78561bc6 (req. id 397)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:carrot_on_a_stick 398 net.minecraft.item.ItemCarrotOnAStick@4fa7b2bf (req. id 398)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:nether_star 399 net.minecraft.item.ItemSimpleFoiled@361f14fa (req. id 399)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:pumpkin_pie 400 net.minecraft.item.ItemFood@329a44d8 (req. id 400)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:fireworks 401 net.minecraft.item.ItemFirework@354d0f56 (req. id 401)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:firework_charge 402 net.minecraft.item.ItemFireworkCharge@ecf5353 (req. id 402)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:enchanted_book 403 net.minecraft.item.ItemEnchantedBook@2361929c (req. id 403)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:comparator 404 net.minecraft.item.ItemReed@5ae051e9 (req. id 404)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:netherbrick 405 net.minecraft.item.Item@3d21c69b (req. id 405)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:quartz 406 net.minecraft.item.Item@74760977 (req. id 406)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:tnt_minecart 407 net.minecraft.item.ItemMinecart@71679f5c (req. id 407)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:hopper_minecart 408 net.minecraft.item.ItemMinecart@4a0f8b2e (req. id 408)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:iron_horse_armor 417 net.minecraft.item.Item@427a9efe (req. id 417)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:golden_horse_armor 418 net.minecraft.item.Item@5c57cb (req. id 418)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:diamond_horse_armor 419 net.minecraft.item.Item@2e87d09c (req. id 419)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:lead 420 net.minecraft.item.ItemLead@64411576 (req. id 420)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:name_tag 421 net.minecraft.item.ItemNameTag@64d6f6fd (req. id 421)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:command_block_minecart 422 net.minecraft.item.ItemMinecart@5cf18fc3 (req. id 422)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:record_13 2256 net.minecraft.item.ItemRecord@68cf5e45 (req. id 2256)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:record_cat 2257 net.minecraft.item.ItemRecord@63639c5 (req. id 2257)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:record_blocks 2258 net.minecraft.item.ItemRecord@520ab7b2 (req. id 2258)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:record_chirp 2259 net.minecraft.item.ItemRecord@3da23132 (req. id 2259)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:record_far 2260 net.minecraft.item.ItemRecord@634be93a (req. id 2260)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:record_mall 2261 net.minecraft.item.ItemRecord@cbd11c4 (req. id 2261)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:record_mellohi 2262 net.minecraft.item.ItemRecord@50d96164 (req. id 2262)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:record_stal 2263 net.minecraft.item.ItemRecord@6f8915b3 (req. id 2263)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:record_strad 2264 net.minecraft.item.ItemRecord@10efd3fa (req. id 2264)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:record_ward 2265 net.minecraft.item.ItemRecord@7145cac5 (req. id 2265)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:record_11 2266 net.minecraft.item.ItemRecord@1d03859c (req. id 2266)
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:record_wait 2267 net.minecraft.item.ItemRecord@5238d3a5 (req. id 2267)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockPressurePlateWeighted@4dc5b8f6 for ItemBlock net.minecraft.item.ItemBlock@1a528779 at id 148, original id requested: 148
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:heavy_weighted_pressure_plate 148 net.minecraft.item.ItemBlock@1a528779 (req. id 148)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockCactus@4048362f for ItemBlock net.minecraft.item.ItemBlock@203c266f at id 81, original id requested: 81
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:cactus 81 net.minecraft.item.ItemBlock@203c266f (req. id 81)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockOre@1e69555f for ItemBlock net.minecraft.item.ItemBlock@4cff51f1 at id 21, original id requested: 21
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:lapis_ore 21 net.minecraft.item.ItemBlock@4cff51f1 (req. id 21)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockCompressedPowered@4e8059e for ItemBlock net.minecraft.item.ItemBlock@e5cccb5 at id 152, original id requested: 152
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:redstone_block 152 net.minecraft.item.ItemBlock@e5cccb5 (req. id 152)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockStairs@54988f1 for ItemBlock net.minecraft.item.ItemBlock@6e838670 at id 128, original id requested: 128
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:sandstone_stairs 128 net.minecraft.item.ItemBlock@6e838670 (req. id 128)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockCompressed@3cc25398 for ItemBlock net.minecraft.item.ItemBlock@7cef5bbe at id 133, original id requested: 133
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:emerald_block 133 net.minecraft.item.ItemBlock@7cef5bbe (req. id 133)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockStairs@22ef1d69 for ItemBlock net.minecraft.item.ItemBlock@46705706 at id 135, original id requested: 135
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:birch_stairs 135 net.minecraft.item.ItemBlock@46705706 (req. id 135)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockMelon@d51de22 for ItemBlock net.minecraft.item.ItemBlock@79616f0a at id 103, original id requested: 103
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:melon_block 103 net.minecraft.item.ItemBlock@79616f0a (req. id 103)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockCompressed@1b6d9f81 for ItemBlock net.minecraft.item.ItemBlock@6bc137c7 at id 42, original id requested: 42
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:iron_block 42 net.minecraft.item.ItemBlock@6bc137c7 (req. id 42)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockStairs@7381b051 for ItemBlock net.minecraft.item.ItemBlock@5a352115 at id 163, original id requested: 163
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:acacia_stairs 163 net.minecraft.item.ItemBlock@5a352115 (req. id 163)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockSapling@33e5c671 for ItemBlock net.minecraft.item.ItemMultiTexture@66bdb05 at id 6, original id requested: 6
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:sapling 6 net.minecraft.item.ItemMultiTexture@66bdb05 (req. id 6)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockStone@6c7bb119 for ItemBlock net.minecraft.item.ItemBlock@12f8288e at id 1, original id requested: 1
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:stone 1 net.minecraft.item.ItemBlock@12f8288e (req. id 1)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockDynamicLiquid@1ed569ee for ItemBlock net.minecraft.item.ItemBlock@622e8c5c at id 10, original id requested: 10
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:flowing_lava 10 net.minecraft.item.ItemBlock@622e8c5c (req. id 10)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockJukebox@7952a24 for ItemBlock net.minecraft.item.ItemBlock@5e011e5f at id 84, original id requested: 84
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:jukebox 84 net.minecraft.item.ItemBlock@5e011e5f (req. id 84)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockStairs@28e4990c for ItemBlock net.minecraft.item.ItemBlock@1b711f30 at id 108, original id requested: 108
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:brick_stairs 108 net.minecraft.item.ItemBlock@1b711f30 (req. id 108)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockDaylightDetector@758c2762 for ItemBlock net.minecraft.item.ItemBlock@1fb69663 at id 151, original id requested: 151
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:daylight_detector 151 net.minecraft.item.ItemBlock@1fb69663 (req. id 151)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockPistonBase@8a5c2b7 for ItemBlock net.minecraft.item.ItemPiston@40891d67 at id 33, original id requested: 33
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:piston 33 net.minecraft.item.ItemPiston@40891d67 (req. id 33)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockSnow@6f0f4d43 for ItemBlock net.minecraft.item.ItemSnow@41325e61 at id 78, original id requested: 78
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:snow_layer 78 net.minecraft.item.ItemSnow@41325e61 (req. id 78)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockMushroom@3a09d01c for ItemBlock net.minecraft.item.ItemBlock@51d253b7 at id 40, original id requested: 40
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:red_mushroom 40 net.minecraft.item.ItemBlock@51d253b7 (req. id 40)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockDynamicLiquid@3373af10 for ItemBlock net.minecraft.item.ItemBlock@47763d58 at id 8, original id requested: 8
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:flowing_water 8 net.minecraft.item.ItemBlock@47763d58 (req. id 8)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockChest@65f76838 for ItemBlock net.minecraft.item.ItemBlock@23b5810f at id 54, original id requested: 54
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:chest 54 net.minecraft.item.ItemBlock@23b5810f (req. id 54)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockColored@7168fb5a for ItemBlock net.minecraft.item.ItemCloth@64486c1a at id 35, original id requested: 35
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:wool 35 net.minecraft.item.ItemCloth@64486c1a (req. id 35)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockOre@1a08ec1c for ItemBlock net.minecraft.item.ItemBlock@4eb15265 at id 16, original id requested: 16
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:coal_ore 16 net.minecraft.item.ItemBlock@4eb15265 (req. id 16)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockPistonBase@5ea14b7b for ItemBlock net.minecraft.item.ItemPiston@5b988d3f at id 29, original id requested: 29
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:sticky_piston 29 net.minecraft.item.ItemPiston@5b988d3f (req. id 29)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.Block@32473f55 for ItemBlock net.minecraft.item.ItemBlock@7c615213 at id 7, original id requested: 7
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:bedrock 7 net.minecraft.item.ItemBlock@7c615213 (req. id 7)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockGravel@7143e96d for ItemBlock net.minecraft.item.ItemBlock@59539d30 at id 13, original id requested: 13
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:gravel 13 net.minecraft.item.ItemBlock@59539d30 (req. id 13)
[20:06:41] [main/DEBUG] [FML/]: Found matching Block net.minecraft.block.BlockWorkbench@5187868c for ItemBlock net.minecraft.item.ItemBlock@74e821 at id 58, original id requested: 58
[20:06:41] [main/TRACE] [FML/]: Registry add: minecraft:crafting_table 58 net.minecraft.item.ItemBlock@74e821 (req. id 58)
